source_mat_id_orig,source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method
EMO BON HCMR-1 Wa 2402213um_2,EMOBON_HCMR-1_Wa_174,0.248,TD-700 Laboratory Fluorometer,16.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,16.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,37.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,37.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240221 3um_3,EMOBON_HCMR-1_Wa_175,0.248,TD-700 Laboratory Fluorometer,16.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,16.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,37.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,37.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240221 3um_4,EMOBON_HCMR-1_Wa_176,0.248,TD-700 Laboratory Fluorometer,16.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,16.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,37.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,37.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240221 3um_Blank,EMOBON_HCMR-1_Wa_177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240221 3um_Blank,EMOBON_HCMR-1_Wa_178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240221 0.22um_Blank,EMOBON_HCMR-1_Wa_179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240221 0.22um_Blank,EMOBON_HCMR-1_Wa_180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240416 0.22um_1,EMOBON_HCMR-1_Wa_181,0.226,TD-700 Laboratory Fluorometer,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240416 0.22um_2,EMOBON_HCMR-1_Wa_182,0.226,TD-700 Laboratory Fluorometer,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240416 0.22um_3,EMOBON_HCMR-1_Wa_183,0.226,TD-700 Laboratory Fluorometer,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240416 0.22um_4,EMOBON_HCMR-1_Wa_184,0.226,TD-700 Laboratory Fluorometer,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240416 3um_1,EMOBON_HCMR-1_Wa_185,0.226,TD-700 Laboratory Fluorometer,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 2404163um_2,EMOBON_HCMR-1_Wa_186,0.226,TD-700 Laboratory Fluorometer,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240416 3um_3,EMOBON_HCMR-1_Wa_187,0.226,TD-700 Laboratory Fluorometer,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240416 3um_4,EMOBON_HCMR-1_Wa_188,0.226,TD-700 Laboratory Fluorometer,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,19.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.1,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240416 3um_Blank,EMOBON_HCMR-1_Wa_189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240416 3um_Blank,EMOBON_HCMR-1_Wa_190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240416 0.22um_Blank,EMOBON_HCMR-1_Wa_191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240416 0.22um_Blank,EMOBON_HCMR-1_Wa_192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240703 0.22um_1,EMOBON_HCMR-1_Wa_193,0.065,TD-700 Laboratory Fluorometer,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240703 0.22um_2,EMOBON_HCMR-1_Wa_194,0.065,TD-700 Laboratory Fluorometer,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240703 0.22um_3,EMOBON_HCMR-1_Wa_195,0.065,TD-700 Laboratory Fluorometer,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240703 0.22um_4,EMOBON_HCMR-1_Wa_196,0.065,TD-700 Laboratory Fluorometer,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240703 3um_1,EMOBON_HCMR-1_Wa_197,0.065,TD-700 Laboratory Fluorometer,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 2407033um_2,EMOBON_HCMR-1_Wa_198,0.065,TD-700 Laboratory Fluorometer,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240703 3um_3,EMOBON_HCMR-1_Wa_199,0.065,TD-700 Laboratory Fluorometer,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240703 3um_4,EMOBON_HCMR-1_Wa_200,0.065,TD-700 Laboratory Fluorometer,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,25.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240703 3um_Blank,EMOBON_HCMR-1_Wa_201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240703 3um_Blank,EMOBON_HCMR-1_Wa_202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240703 0.22um_Blank,EMOBON_HCMR-1_Wa_203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240703 0.22um_Blank,EMOBON_HCMR-1_Wa_204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240917 0.22um_1,EMOBON_HCMR-1_Wa_205,0.087,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240917 0.22um_2,EMOBON_HCMR-1_Wa_206,0.087,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240917 0.22um_3,EMOBON_HCMR-1_Wa_207,0.087,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240917 0.22um_4,EMOBON_HCMR-1_Wa_208,0.087,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240917 3um_1,EMOBON_HCMR-1_Wa_209,0.087,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 2409173um_2,EMOBON_HCMR-1_Wa_210,0.087,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240917 3um_3,EMOBON_HCMR-1_Wa_211,0.087,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240917 3um_4,EMOBON_HCMR-1_Wa_212,0.087,TD-700 Laboratory Fluorometer,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,26.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.5,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240917 3um_Blank,EMOBON_HCMR-1_Wa_213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240917 3um_Blank,EMOBON_HCMR-1_Wa_214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240917 0.22um_Blank,EMOBON_HCMR-1_Wa_215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 240917 0.22um_Blank,EMOBON_HCMR-1_Wa_216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 241115 0.22um_1,EMOBON_HCMR-1_Wa_217,0.032,TD-700 Laboratory Fluorometer,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 241115 0.22um_2,EMOBON_HCMR-1_Wa_218,0.032,TD-700 Laboratory Fluorometer,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 241115 0.22um_3,EMOBON_HCMR-1_Wa_219,0.032,TD-700 Laboratory Fluorometer,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 241115 0.22um_4,EMOBON_HCMR-1_Wa_220,0.032,TD-700 Laboratory Fluorometer,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 241115 3um_1,EMOBON_HCMR-1_Wa_221,0.032,TD-700 Laboratory Fluorometer,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 2411153um_2,EMOBON_HCMR-1_Wa_222,0.032,TD-700 Laboratory Fluorometer,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 241115 3um_3,EMOBON_HCMR-1_Wa_223,0.032,TD-700 Laboratory Fluorometer,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 241115 3um_4,EMOBON_HCMR-1_Wa_224,0.032,TD-700 Laboratory Fluorometer,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,20.7,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,38.2,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 241115 3um_Blank,EMOBON_HCMR-1_Wa_225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 241115 3um_Blank,EMOBON_HCMR-1_Wa_226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 241115 0.22um_Blank,EMOBON_HCMR-1_Wa_227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 241115 0.22um_Blank,EMOBON_HCMR-1_Wa_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 241219 0.22um_1,EMOBON_HCMR-1_Wa_229,0.021,TD-700 Laboratory Fluorometer,18.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,37.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,37.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 241219 0.22um_2,EMOBON_HCMR-1_Wa_230,0.021,TD-700 Laboratory Fluorometer,18.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,37.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,37.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON HCMR-1 Wa 241219 0.22um_3,EMOBON_HCMR-1_Wa_231,0.021,TD-700 Laboratory Fluorometer,18.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,18.6,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,37.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,37.9,HQ1140 Portable Conductivity/TDS Meter with Conductivity Electrode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,
